conversation_id,customer_tweet_id,support_tweet_id,created_at,customer_message,support_reply,char_length_customer,char_length_reply
UBER_0130,95734,95732,Thu Nov 30 16:12:22 +0000 2017,The link provided by you is useless. The issue is you hv charged more than what you have projected. Immediately refund the excess amount of Rs.100,Here to help! Can you please send us a DM with your email address so we can follow up.,146,86
UBER_0131,30872,30871,Wed Nov 01 11:26:54 +0000 2017,"this is ridiculous . No wonder yall are loosing customers. Its about the driver and we already pay enough , wait enough and complain😡","Sorry for the trouble! Send us a note here, and our team will be in touch.",133,74
UBER_0132,443008,443010,Wed Nov 22 10:03:12 +0000 2017,"Dear Uber Team, Did u seen my previous Twitter msgs...I am asking u clearly in every msg to call me, not get touch through mail becoz u people will send mail and u will close my issue..I seen many customer support doing like this..plss call mee r else give csr support number..","Currently we do not offer phone support, however as previously stated someone will be in touch soon.",277,100
UBER_0133,167307,167305,Fri Nov 24 20:50:49 +0000 2017,just witnessed an experience with a rude driver who gave my the middle finger and kicked her out of his car.,That is not okay! Send us a DM with your email address so we can connect.,108,73
UBER_0134,500877,500873,Fri Dec 01 19:53:37 +0000 2017,"I need somebody to contact me ASAP please, as my driver just took a bizarre route home. Your ""website"" says it was within expected bounds, but nobody who has visited S London would say that. Answer within 20 minutes or I go to the cabbie lobby with full details.",Here to help! Follow up here - and our team will connect right away.,262,68
UBER_0135,455586,455585,Thu Nov 30 23:41:54 +0000 2017,Can't scan my card what gives?,We're sorry to hear this was your experience. Contact us via; and we'll be in touch.,30,84
UBER_0136,114532,114533,Thu Nov 23 21:38:44 +0000 2017,Email sent via your link provided. Thank you,Thank's! Our support agents respond to inquires in the order they're received. We know how time-sensitive this issue is for you. Hang-tight for us!,44,147
UBER_0137,308265,308267,Sat Oct 07 00:38:44 +0000 2017,That pic will not stay on twitter forever - please advise.,Will you please DM us with your email address associated with your account? We'll look into it.,58,95
UBER_0138,170422,170421,Fri Nov 24 21:28:11 +0000 2017,why have you made it impossible to delete my account? I expect the correct process to be shared!,Here to help! Send us a note via so our team can connect.,96,57
UBER_0139,425528,425527,Fri Oct 13 19:23:06 +0000 2017,where driver denied to come and threatened us to start our ride. But still amount was added in his account. Very bad.,We're sorry to hear this was your experience. Contact us via and we'll be in touch.,117,83
UBER_0140,247303,247302,Thu Oct 05 15:48:27 +0000 2017,My smells like a wet dog and I am gagging.,We're sorry to hear this was your experience. Contact us via and we'll be in touch.,42,83
UBER_0141,464407,464406,Fri Dec 01 03:31:04 +0000 2017,Hi how will i get my receipt for a business trip this morning? I havent received an email yet of my receipt. I tried looking at my account but the picture below is what i saw. I must have the receipt for liquidation purposes. Hoping for your assistance please.,Happy to help! Please visit this link; to know more about how to get trip receipts.,260,83
UBER_0142,175020,175019,Fri Nov 24 23:41:28 +0000 2017,Are we responsible for making passengers have seatbelts on? Or is it on themselves since their the ones who would receive the ticket,Here to help! Contact us via so we can connect.,132,47
UBER_0143,93802,93801,Thu Nov 30 15:39:39 +0000 2017,I have just experienced the most awful customer service from your company,We apologize for the trouble! Send us a DM with your email address with additional details and we'll connect.,73,109
UBER_0144,259068,259067,Thu Oct 05 18:20:32 +0000 2017,les madé un tweet y nunca respondieron 😡😡 acabo de hacer un pedido y no se aplicó el código. Pésimo servicio. Qué debo hacer?,Por favor ponerse en contacto en para que podamos ayudar.,125,57
UBER_0145,345154,345153,Sun Oct 08 02:05:34 +0000 2017,Wow thanks for charging me on a ride I never took because my driver cancelled on me,Here to help! Send us a note via and we'll be in touch.,83,55
UBER_0146,411496,411494,Tue Oct 10 00:19:05 +0000 2017,"my driver dropped me off at the wrong location for my interview, made me hella late",We're sorry to hear about this. Please send us a note via so we can assist.,83,75
UBER_0147,120693,120695,Thu Nov 23 23:26:26 +0000 2017,that takes forever and i don’t even have the uber app on my phone anymore. i️t just says on my bank account you guys took out $68.,Happy to further assist you. Can you please send us a DM (direct message) with your email address and additional details?,130,121
UBER_0148,366589,366587,Sun Oct 08 19:17:49 +0000 2017,"I have no""+""option to select 2 more destinations beside""where to""box,after selecting 1 destination.my mobile: +8801736954893",Please ensure that your device is running the most updated version of the Uber app. Please send us a DM if this issue persists.,124,127
UBER_0149,475167,475166,Fri Dec 01 10:47:19 +0000 2017,"Hi, somebody in Australia is using my email address for their uber account - please can you message me with a way to sort out removing my email address from their account?",Here to help! Send us a note here; and our team will be able to assist!,171,71
UBER_0150,453433,453432,Thu Nov 30 22:27:55 +0000 2017,have multiple unauthorized charges from Uber on my account. Can someone please provide a phone number to call?,"At this moment, we don't offer phone support for these issues. Visit this link: so our team can assist.",110,103
UBER_0151,143612,143610,Fri Nov 24 12:59:38 +0000 2017,drivers cancellation behaviour is bad 2 days in a row; email receipt is failing; customer support leaves more to be desired. #failing,Hi there! Our team has recently responded via email. Please reply there if you have additional questions! We apologize for any inconvenience this may be causing you and appreciate your continued patience throughout this matter.,133,227
UBER_0152,479826,479824,Fri Dec 01 13:03:50 +0000 2017,#UberSupport YOUR DRIVER CANCELLED ON ME A VIETNAM ERA VET WITH PHYSICAL LIMITATIONS USING A WALKER SO I HAD TO SIT IN THE STREET WHEN I WAS INSIDE FOR AN ADDITIONAL 15 MINUTES WHY DID YOU #GHARGE MY #CARD $5 #FIVE #DOLLARS FOR #NO SERVICE AND #TROUBLE,Here to help! Send us a note via to assist you further.,252,55
UBER_0153,1797,1796,Tue Oct 31 22:14:08 +0000 2017,your app and website still don’t work,We have followed up via DM.,37,27
UBER_0154,457866,464443,Fri Dec 01 03:37:42 +0000 2017,I'm not sure if you fully resolved the problem yet because although the trip is now showing up I was only paid $1.82 for a trip of over 9 miles and 33 minutes time.,"Hi, Russell! We're aware of a technical issue that is preventing some trips from appearing on the Partner Dashboard. We appreciate your patience as we work to resolve this issue.",164,178
UBER_0155,79318,79319,Thu Nov 30 14:57:54 +0000 2017,I need my account activated back,"We're not able to make changes to accounts via social media due to privacy reasons, Vishaul. Please continue to follow up with your in-app support messages regarding this issue. We appreciate your patience and understanding thus far.",32,233
UBER_0156,142485,142486,Sun Nov 26 06:46:13 +0000 2017,Your customer service is so stupid to give robotic answers. Do they have brain to understand what is written or blindly send the same script for every concern raised?,Hey there! We've just followed up with you via DM.,166,50
UBER_0157,443161,443160,Wed Nov 22 08:33:54 +0000 2017,The problem is that my friend's mobile we have booked uber and the same mobile we kept in the cab and he is not able to login to web as it is asking for OTP which is with the car. so what are the options we have?,Thanks for following up. Please send us a note at so we can further assist you.,212,79
UBER_0158,437478,437477,Tue Oct 10 06:25:58 +0000 2017,. The driver behavior is in a downward spiral !,We're sorry to hear this was your experience! Please contact us via so we can follow up.,47,88
UBER_0159,29581,29583,Wed Nov 01 12:19:00 +0000 2017,"If i am saying that last report was received, that means this feature is already ON in App settings.Can you please check with your backend?","We're happy to take a closer look, Nitish. Please send us a note at and a member of our team will follow up.",139,108
UBER_0160,461385,461384,Fri Dec 01 01:59:19 +0000 2017,"Hey, could you reply to my DM please, I think you've charged me twice","We're here to help! Send us a note here, and our team will be in touch.",69,71
UBER_0161,299166,299167,Fri Oct 06 19:59:55 +0000 2017,No charge but he was very rude,"Thanks for that information, we'll make sure to look into this and take all appropriate actions.",30,96
UBER_0162,16496,16495,Wed Nov 01 03:29:46 +0000 2017,I’m so pissed off at right now. How the hell yall lock someone’s account while they’re at the airport trying to get a mf ride,Sorry to hear this was your experience. Contact us via so our team can connect.,125,79
UBER_0163,507334,507333,Fri Dec 01 21:02:59 +0000 2017,"Me: I'm having trouble logging in in Boston, where I live and Drive. It's trying to make me sign up to drive in Los Angeles. (15 minutes later): Oh Sorry, here's a link to Detroit. Tweet 1","Hello, Adam. We've checked into your concern and show a member of our team sent you a message via in-app support. Just navigate to the 'Help' section in the app - from there you can respond with additional concerns. Thank you for your patience.",188,244
UBER_0164,468904,468903,Fri Dec 01 06:45:05 +0000 2017,I did already an hour ago,Here to assist. Please send us a DM of the email address connected to your account so we can take a closer look.,25,112
UBER_0165,35356,35355,Wed Nov 01 13:40:18 +0000 2017,am trying to explaining the issue with customer service along with the screenshot but they seem to not get it. Pls help,"Happy to help, Srinu! Can you DM us your email address associated with your Uber account so we can follow up?",119,109
